EANL_Tipo_impianto,Cat_Tariffa,Nuclei_domestici,Nuclei_commerciali,Nuclei_non_residenti,Condominio,Componenti,Località,ProccessedVia,ProcessedAddress,Consumo_medio_2020,Consumo_medio_2021,Consumo_medio_2022,Consumo_medio_2023,Consumo_medio_2024
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS6308,11.77,11.77,3.89,1.21,7.6
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS6309,12.99,12.99,12.79,8.94,7.17
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS6309,2.61,2.61,2.82,2.38,3.76
,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2324,99999.0,99999.0,99999.0,99999.0,5.14
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS6310,10.91,10.91,3.6,3.6,2.27
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2049,5.41,5.41,6.83,7.6,6.45
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2325,4.92,4.92,6.43,8.63,6.67
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2326,0.0,0.0,0.05,0.05,0.39
12NR,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2330A,3.45,3.45,2.24,2.91,2.82
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2331,0.0,0.0,0.45,3.38,3.15
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2332,0.0,0.0,1.78,1.78,0.84
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2340,9.08,99999.0,7.09,13.31,12.06
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2340,3.23,3.23,0.0,0.0,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2340,13.31,13.31,3.56,4.71,3.62
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS2340,10.73,10.73,12.2,10.83,9.38
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CS,CS2340,11.78,11.78,15.89,13.52,13.43
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2340,12.42,12.42,10.38,11.29,11.14
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS2340,5.49,5.49,6.3,4.86,3.63
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS2342,6.13,6.13,5.22,5.69,5.69
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2342,3.63,3.63,2.78,1.57,0.16
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS2342,8.07,8.07,6.98,7.09,6.32
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2342,10.33,10.33,8.4,8.74,10.74
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS6140,15.94,15.94,19.47,17.26,17.57
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2342,6.94,6.94,12.2,13.52,8.69
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2342,9.6,9.6,12.03,11.46,10.43
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2342,0.08,0.08,0.25,0.58,2.49
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS2345,8.4,8.4,4.89,4.31,4.17
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2350,1.77,1.77,0.23,1.1,0.19
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS2350,25.01,25.01,18.16,16.57,14.38
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS8,7.46,7.46,9.27,11.9,6.79
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2971I,2.88,2.88,2.51,2.04,0.9
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,DD,DD1887,3.36,3.36,2.87,3.37,2.41
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,SP,SP1975,4.08,4.08,4.23,4.36,5.78
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5538A,22.9,22.9,11.04,3.29,2.75
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5538A,2.25,2.25,4.18,12.98,10.58
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5542,1.01,1.01,0.34,0.56,0.44
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5544,14.34,14.34,10.06,11.46,11.24
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5544,0.09,0.09,0.11,0.0,0.08
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5544,11.65,11.65,17.6,16.51,15.88
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5546,9.99,9.99,31.43,17.27,15.97
1200,Uso domestico residente,1.0,,,,,VENEZIA,CS,CS5546,4.52,4.52,4.5,2.44,4.14
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CS,CS5546,12.01,12.01,14.22,12.22,12.25
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5572A,4.52,4.52,3.61,3.61,4.41
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5572A,2.02,2.02,0.51,0.22,0.26
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5582,11.65,11.65,12.59,9.69,8.7
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5582,8.86,8.86,6.97,6.32,4.22
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5582,8.72,8.72,5.59,12.39,6.42
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5582,5.13,5.13,6.18,5.14,5.15
,Uso domestico residente,1.0,,,,3.0,VENEZIA,CS,CS5582,11.82,11.82,16.19,14.16,12.67
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5589,3.2,3.2,6.22,3.37,3.92
12NR,Uso domestico residente,1.0,,,,2.0,VENEZIA,CS,CS5589B,13.5,13.5,11.53,6.93,9.67
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CS,CS5589B,4.05,4.05,4.94,4.82,4.48
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2857,16.41,16.41,6.92,5.55,5.6
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN1983,8.63,8.63,8.86,6.61,6.42
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3287,6.8,6.8,6.52,6.47,5.98
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2666B,14.13,14.13,8.94,5.35,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3027,7.25,7.25,8.37,7.86,7.38
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2563,0.4,0.4,6.12,3.09,3.44
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3203,27.13,27.13,17.46,18.98,25.29
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN1983,7.74,7.74,10.6,8.55,7.92
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN3381,16.01,16.01,19.13,17.26,16.33
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN1990,12.76,12.76,8.18,7.54,7.28
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2044,1.67,1.67,0.0,13.2,10.17
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2563,13.57,13.57,14.62,15.21,13.94
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3287,3.92,3.92,2.46,3.11,3.66
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2666B,11.03,11.03,14.87,11.62,17.05
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3027,19.59,19.59,15.21,15.21,14.59
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN1992,14.13,14.13,13.89,10.31,8.44
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3203,4.32,4.32,0.72,2.63,5.21
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2565,6.65,6.65,6.42,0.2,2.12
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3381,13.05,13.05,25.02,20.61,14.75
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2666B,0.97,0.97,3.86,0.42,0.57
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2036,10.05,10.05,11.72,11.46,9.87
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN1993,19.57,19.57,20.28,20.0,25.18
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3381,10.89,10.89,7.41,7.04,6.07
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3027,1.74,1.74,6.04,4.82,2.82
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2565,0.09,0.09,10.25,9.58,8.07
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2666A,0.25,0.25,3.68,0.67,0.25
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2857,1.75,1.75,0.8,0.0,6.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN1994,3.11,3.11,6.24,5.53,6.05
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3203,6.96,6.96,6.52,5.51,4.13
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2566,6.98,6.98,2.7,5.01,5.58
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2666A,5.86,5.86,6.43,7.94,5.74
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN3290,20.25,20.25,20.56,20.95,20.51
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3809A,0.98,0.98,0.32,0.28,0.21
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2036,1.46,1.46,0.4,0.42,2.45
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3891,14.1,14.1,21.76,17.8,12.93
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3381,3.52,3.52,2.95,3.6,3.07
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3891,8.08,8.08,7.73,7.4,0.0
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN3026C,0.0,0.0,0.0,0.0,5.37
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN4065,6.98,6.98,3.68,7.08,6.95
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2858,8.89,8.89,9.9,11.68,9.19
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN4150,7.62,7.62,8.92,7.35,8.15
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3203,19.61,19.61,17.54,16.86,15.87
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CN,CN4566,7.87,7.87,10.76,12.15,11.17
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3293,10.96,10.96,8.85,6.72,5.82
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN4566,0.83,0.83,2.17,4.08,4.83
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN2051,26.99,26.99,25.67,29.83,31.89
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2411,4.8,4.8,4.5,3.85,3.2
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3383,12.05,12.05,16.35,10.31,8.18
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN2409,17.48,17.48,19.17,17.09,17.33
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN1996,11.62,11.62,12.96,13.54,13.53
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2409,10.02,10.02,21.25,45.16,30.09
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2666A,4.91,4.91,4.76,4.43,4.51
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2408,8.57,8.57,8.21,8.36,8.36
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN1997,5.9,5.9,7.68,8.19,8.03
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2568,9.59,9.59,10.78,8.11,7.21
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2406,4.37,4.37,4.82,4.19,4.99
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2666A,6.29,6.29,6.52,6.85,6.23
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2358,3.08,3.08,4.15,4.11,2.37
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2570,6.98,6.98,9.11,8.69,6.56
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN2406,11.65,11.65,14.44,14.66,16.93
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2667,9.69,9.69,11.11,10.28,11.15
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2358,1.45,1.45,0.08,0.0,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2571,3.41,3.41,0.0,2.93,2.62
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2405,7.28,7.28,4.22,5.45,12.1
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2669,1.98,1.98,0.0,2.01,2.46
1200,Uso domestico residente,2.0,,,X,,VENEZIA,CN,CN2358,13.84,13.84,16.1,12.32,12.35
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2579,6.91,6.91,8.21,7.27,7.56
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2405,10.8,10.8,10.14,9.97,12.51
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2669,2.58,2.58,2.59,9.19,9.26
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2359,7.38,7.38,10.82,7.37,5.97
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2579,4.23,4.23,0.59,1.25,2.1
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2404,10.54,10.54,11.68,9.97,9.56
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2359,11.18,11.18,12.52,11.81,10.06
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN2580A,2.96,2.96,4.7,7.84,16.24
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2669,1.46,1.46,0.92,0.84,0.41
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2401,9.37,9.37,11.76,10.73,9.32
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2361,0.0,0.0,20.28,7.16,7.3
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2582,9.76,9.76,5.67,13.62,13.77
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2669,6.72,6.72,6.1,6.18,8.85
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2401,3.51,3.51,4.79,2.85,2.53
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2369,30.76,30.76,33.26,12.23,9.89
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2583,8.38,8.38,9.02,9.34,9.35
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2669,1.21,1.21,2.26,3.76,2.62
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2399,9.68,9.68,14.28,13.16,13.08
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2370,4.53,4.53,6.34,6.7,7.77
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2583,0.86,0.86,0.67,0.58,0.57
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2669,5.86,5.86,0.75,0.08,2.05
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN2399,0.77,0.77,11.6,11.06,9.57
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2370,3.84,3.84,10.57,12.82,10.38
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2584,6.91,6.91,10.03,12.28,11.15
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3026C,16.08,16.08,10.86,10.73,6.63
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2672,2.2,2.2,2.38,5.0,0.1
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2399,5.4,5.4,4.06,4.52,4.5
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2858A,19.93,19.93,15.53,13.77,13.17
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2370,23.58,23.58,8.38,9.29,8.88
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3202A,5.6,5.6,5.72,5.54,6.0
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2675,6.5,6.5,22.48,19.64,12.62
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3294,16.97,16.97,17.46,24.62,6.57
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2584,10.02,10.02,10.19,11.78,9.18
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2034,4.64,4.64,0.88,0.86,3.65
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2399,32.39,32.39,22.87,19.58,12.02
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3383,9.02,9.02,8.51,9.13,7.33
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2370A,11.53,11.53,13.8,10.88,9.57
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3026C,4.38,4.38,2.09,0.0,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2676,5.27,5.27,7.77,5.68,5.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3201B,10.97,10.97,11.75,17.88,19.92
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2584,10.11,10.11,14.79,13.37,11.23
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3294,8.4,8.4,11.02,9.83,8.06
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2399,12.17,12.17,10.87,10.73,10.06
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2371A,4.27,4.27,4.04,5.0,4.5
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CN,CN2054,5.58,5.58,6.18,0.0,4.77
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2676,0.0,0.0,5.52,8.4,4.35
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3383,11.6,11.6,12.22,9.55,8.08
1200,Uso domestico residente,4.0,,,X,4.0,VENEZIA,CN,CN2584,3.2,3.2,5.85,3.93,0.16
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3026C,0.87,0.87,0.08,0.0,5.06
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2399,2.23,2.23,3.73,3.1,2.94
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3295,8.0,8.0,4.43,4.29,3.07
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2351A,10.58,10.58,8.97,7.71,8.99
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2054,5.5,5.5,5.94,6.49,0.0
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2676,0.0,0.0,5.68,10.28,0.08
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3200,5.57,5.57,3.35,3.35,2.44
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2584,7.34,7.34,8.26,10.31,9.84
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3383,11.0,11.0,12.39,12.56,11.67
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2399,17.14,17.14,4.79,8.38,15.62
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3027C,20.3,20.3,17.3,19.69,17.9
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2351A,23.52,23.52,21.62,13.91,17.74
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2859A,13.74,13.74,18.66,21.43,18.13
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3295,16.73,16.73,18.19,19.24,18.7
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2683,12.7,12.7,25.14,34.26,11.07
1200,Uso domestico residente,1.0,,,,5.0,VENEZIA,CN,CN2054,12.12,12.12,14.93,11.96,12.59
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2587,21.54,21.54,25.07,18.22,15.5
1200,Uso domestico residente,3.0,,,X,,VENEZIA,CN,CN3179,21.61,21.61,16.45,15.25,23.72
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2399,0.34,0.34,0.0,0.0,0.33
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3384A,2.8,2.8,4.5,7.85,16.38
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2347,9.91,9.91,3.99,8.63,9.48
1200,Uso domestico residente,1.0,,,,4.0,VENEZIA,CN,CN3027C,7.17,7.17,9.58,9.8,8.79
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2589A,5.74,5.74,9.8,12.58,11.26
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2860,15.8,15.8,10.79,12.6,11.7
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2685,6.24,6.24,7.16,7.1,7.95
1200,Uso domestico residente,1.0,,,,11.0,VENEZIA,CN,CN3296,0.0,0.0,0.0,29.55,34.91
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2394,5.65,5.65,6.41,5.53,6.05
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2054,4.21,4.21,3.53,4.38,4.42
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2347,7.18,7.18,7.48,6.37,6.62
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3178,8.0,8.0,9.1,9.74,10.0
1200,Uso domestico residente,2.0,,,X,,VENEZIA,CN,CN2591,10.0,10.0,13.37,10.53,7.62
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3384A,6.27,6.27,0.16,0.54,0.96
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2685,7.78,7.78,5.51,5.85,8.53
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3027C,3.03,3.03,4.02,3.89,3.73
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2394,12.94,12.94,16.38,14.75,12.18
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2860,22.63,22.63,31.8,37.98,14.17
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2347,3.93,3.93,3.5,1.34,0.82
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3299,10.97,10.97,13.86,12.94,11.72
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2591,15.34,15.34,10.03,12.45,17.95
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2055,19.4,19.4,18.62,17.1,15.37
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2685,4.32,4.32,4.66,4.6,4.53
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3389,2.91,2.91,3.12,8.13,5.08
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2394,7.45,7.45,7.95,7.46,4.11
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3027C,13.78,13.78,14.48,14.7,13.59
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2347,14.44,14.44,16.35,17.85,14.96
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2861,9.53,9.53,14.33,10.82,12.75
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2591B,9.13,9.13,10.54,8.89,8.3
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3299,7.52,7.52,8.45,7.65,7.23
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2687,7.69,7.69,5.7,5.18,5.33
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2055,5.04,5.04,7.06,6.66,4.91
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2452,4.02,4.02,2.92,2.93,2.86
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN3153,7.68,7.68,4.75,1.73,0.08
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2347,4.15,4.15,1.55,3.69,5.81
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2592,4.15,4.15,4.85,4.85,5.9
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3389,8.19,8.19,8.51,8.38,0.0
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2687,9.25,9.25,9.64,8.69,7.13
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2452,5.72,5.72,4.58,4.44,3.92
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3300,3.52,3.52,3.55,3.28,2.83
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2347,15.38,15.38,9.73,9.05,5.07
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2861,0.64,0.64,1.77,2.01,1.93
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2704D,3.97,3.97,7.21,8.36,7.79
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2065,12.06,12.06,7.03,8.1,7.69
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2452,27.6,27.6,0.0,10.68,9.4
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3027C,5.65,5.65,11.15,9.55,8.21
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN2346B,11.59,11.59,4.88,9.53,10.0
1200,Uso domestico residente,1.0,,,,3.0,VENEZIA,CN,CN3181A,7.52,7.52,8.86,12.02,11.05
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN2704D,4.84,4.84,7.71,6.6,10.66
1200,Uso domestico residente,1.0,,,,2.0,VENEZIA,CN,CN3390,7.97,7.97,10.24,6.37,4.28
1200,Uso domestico residente,1.0,,,,,VENEZIA,CN,CN2593,15.08,15.08,20.14,17.46,19.92
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN3300,9.37,9.37,5.83,5.04,5.4
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2452,18.16,18.16,12.58,10.98,17.09
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2862,7.7,7.7,8.65,7.77,8.82
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2346,0.0,0.0,3.82,0.0,4.16
1200,Uso domestico residente,1.0,,,,1.0,VENEZIA,CN,CN2066,4.48,4.48,4.9,4.8,3.68
