TARGET_FID_12_13,Join_Count,TARGET_FID_1,Full_sesti,Codice_1
14765,2,75696,SP1282,SILV
14766,1,82781,CS5376,FAVA
14766,1,48030,CS5377,FAVA
14767,1,41576,DD2479,CERE
14767,1,41603,DD2493I,CERE
14767,1,41572,DD2479A,CERE
14768,1,39807,SP1075,SILV
14768,1,39811,SP1070,SILV
14768,1,39808,SP1072,SILV
14768,1,39806,SP1076,SILV
14768,1,39809,SP1073,SILV
14768,1,81452,SP1074,SILV
14768,1,39810,SP1071,SILV
14768,1,39812,SP1069,SILV
14769,2,78684,CS5396,FAVA
14770,1,41584,DD2477A,CERE
14770,1,74820,DD2494A,CERE
14770,1,41580,DD2478,CERE
14770,1,41600,DD2493L,CERE
14771,1,39903,SP1187,SILV
14771,1,39902,SP1188,SILV
14772,1,48035,CS5378,FAVA
14773,1,41638,DD2475,CERE
14773,1,41641,DD2476,CERE
14774,1,81476,SP1190,SILV
14774,1,39901,SP1189,SILV
14775,2,78681,CS5395,FAVA
14775,2,49969,CS5394,FAVA
14776,2,81266,SP769,SILV
14776,2,80624,SP771,SILV
14776,2,36273,SP1004,SILV
14776,2,36272,SP770,SILV
14777,1,41626,DD2474A,CERE
14777,1,40721,DD2472A,CERE
14777,1,41630,DD2474,CERE
14777,1,40723,DD2473,CERE
14778,1,48040,CS5380,FAVA
14778,1,82782,CS5379,FAVA
14779,2,76739,SP1005A,SILV
14779,2,36274,SP1005,SILV
14779,2,81274,SP768,SILV
14780,1,40715,DD2471,CERE
14780,1,40710,DD2468,CERE
14780,1,40712,DD2470,CERE
14781,2,49963,CS5392,FAVA
14781,2,49966,CS5393,FAVA
14781,2,77153,CS5391,FAVA
14782,2,36277,SP1007,SILV
14782,2,81270,SP765,SILV
14782,2,36279,SP767,SILV
14782,2,36278,SP766,SILV
14783,1,40717,DD2472,CERE
14784,1,48043,CS5381,FAVA
14785,2,39766,SP1286,SILV
14785,2,75290,SP1287,SILV
14785,2,75698,SP1288,SILV
14785,2,39932,SP1285,SILV
14786,1,40706,DD2508,CERE
14787,2,49960,CS5389,FAVA
14787,2,78678,CS5390,FAVA
14788,1,75702,SP1294,SILV
14788,1,39767,SP1295,SILV
14788,1,39768,SP1293,SILV
14789,1,73966,DD2509,CERE
14789,1,40708,DD2467,CERE
14790,3,49939,CS5408,FAVA
14790,3,49935,CS5409,FAVA
14791,1,76721,SP1023,SILV
14791,1,70586,SP1039A,SILV
14791,1,76725,SP1024A,SILV
14791,1,72511,SP1022C,SILV
14791,1,65712,SP1039,SILV
14791,1,76713,SP1022B,SILV
14791,1,84415,SP1037A,SILV
14791,1,36216,SP1022G,SILV
14791,1,76717,SP1022A,SILV
14791,1,72515,SP1023A,SILV
14791,1,65713,SP1038,SILV
14791,1,36219,SP1025,SILV
14791,1,36218,SP1024,SILV
14791,1,36215,SP1022,SILV
14791,1,36217,SP1023B,SILV
14792,1,40749,DD2465C,CERE
14793,2,49634,CS5420,FAVA
14793,2,49815,CS5412,FAVA
14793,2,49811,CS5413,FAVA
14793,2,49626,CS5418,FAVA
14793,2,49630,CS5419,FAVA
14794,2,39780,SP1063,SILV
14794,2,39781,SP1062,SILV
14794,2,39813,SP1060,SILV
14794,2,39779,SP1064A,SILV
14794,2,76761,SP1058A,SILV
14794,2,39782,SP1059,SILV
14794,2,39784,SP1057,SILV
14794,2,39783,SP1058,SILV
14794,2,81456,SP1061,SILV
14795,1,73967,DD2465A,CERE
14795,1,40752,DD2465B,CERE
14796,1,49615,CS5431,FAVA
14796,1,49619,CS5429,FAVA
14796,1,74153,CS5430,FAVA
14796,1,78645,CS5428A,FAVA
14798,1,40736,DD2453F,CERE
14798,1,40730,DD2453D,CERE
14798,1,40739,DD2453G,CERE
14798,1,40728,DD2453C,CERE
14798,1,40733,DD2453E,CERE
14799,1,49646,CS5427,FAVA
14799,1,78649,CS5426,FAVA
14799,1,49642,CS5428,FAVA
14800,1,77358,SP1102A,SILV
14801,1,40810,DD2452A,CERE
14802,3,80216,CS5416B,FAVA
14802,3,80217,CS5416,FAVA
14802,3,49607,CS5415A,FAVA
14802,3,49611,CS5417,FAVA
14802,3,49794,CS5414A,FAVA
14802,3,49798,CS5414,FAVA
14802,3,49603,CS5416A,FAVA
14802,3,49790,CS5415,FAVA
14803,1,40802,DD2452B,CERE
14803,1,40805,DD2452,CERE
14804,1,77366,SP1195,SILV
14804,1,65905,SP1196,SILV
14804,1,76824,SP1194,SILV
14805,2,78639,CS5432,FAVA
14805,2,77149,CS5431A,FAVA
14806,1,42468,DD2426,CERE
14806,1,77446,DD2425A,CERE
14806,1,42469,DD2427,CERE
14807,1,39941,SP1193A,SILV
14808,1,49880,CS5792,FAVA
14808,1,80806,CS5793,FAVA
14808,1,71455,CS5794,FAVA
14808,1,71456,CS5795,FAVA
14808,1,49884,CS5793A,FAVA
14809,1,77458,DD2424A,CERE
14809,1,42470,DD2428,CERE
14809,1,42471,DD2428A,CERE
14809,1,77455,DD2424,CERE
14810,1,73574,SP1197,SILV
14811,1,71458,CS5796,FAVA
14811,1,71457,CS5797,FAVA
14812,1,42472,DD2429,CERE
14812,1,42478,DD2423,CERE
14814,2,49591,CS5434,FAVA
14814,2,78636,CS5433,FAVA
14815,1,42473,DD2430A,CERE
14815,1,42477,DD2422,CERE
14815,1,77449,DD2430,CERE
14817,1,49654,CS5424A,FAVA
14817,1,49954,CS5407,FAVA
14817,1,74155,CS5406,FAVA
14818,1,77443,DD2412A,CERE
14818,1,42454,DD2414,CERE
14818,1,42455,DD2413,CERE
14819,1,65904,SP1182,SILV
14820,2,49900,CS5800B,FAVA
14820,2,49905,CS5801A,FAVA
14820,2,49913,CS5802,FAVA
14820,2,49909,CS5801,FAVA
14820,2,81178,CS5802A,FAVA
14820,2,80777,CS5803,FAVA
14822,1,42466,DD2416,CERE
14822,1,42456,DD2412,CERE
14825,1,42457,DD2411,CERE
14825,1,42465,DD2417,CERE
14826,3,78850,CS5527E,FAVA
14826,3,78848,CS5527D,FAVA
14826,3,48792,CS5564,FAVA
14826,3,48788,CS5563,FAVA
14826,3,48796,CS5564A,FAVA
14828,1,42458,DD2410,CERE
14828,1,42464,DD2418,CERE
14829,2,48805,CS5566,FAVA
14829,2,78845,CS5527B,FAVA
14829,2,48801,CS5565,FAVA
14829,2,48812,CS5566A,FAVA
14829,2,48816,CS5527C,FAVA
14830,1,36289,SP751,SILV
14830,1,81286,SP750,SILV
14831,1,42462,DD2420,CERE
14831,1,42463,DD2419,CERE
14833,1,36287,SP753,SILV
14833,1,81282,SP754,SILV
14833,1,36288,SP752,SILV
14834,1,42474,DD2430B,CERE
14834,1,42476,DD2421,CERE
14834,1,42475,DD2431,CERE
14834,1,77452,DD2431A,CERE
14835,1,49774,CS5778,FAVA
14835,1,49771,CS5777,FAVA
14835,1,49767,CS5776A,FAVA
14835,1,74154,CS5776B,FAVA
14836,1,81278,SP756,SILV
14836,1,36286,SP755,SILV
14837,1,40814,DD2453,CERE
14837,1,40816,DD2453B,CERE
14838,1,74245,CS5446,
14838,1,74249,CS5448,
14838,1,74233,CS5444,
14838,1,76150,CS5490,FAVA
14838,1,74243,CS5445,
14838,1,74247,CS5447,
14838,1,48831,CS5449,FAVA
14838,1,48828,CS5448A,FAVA
14838,1,74568,CS5438A,FAVA
14838,1,76154,CS5491,FAVA
14839,1,36285,SP757,SILV
14840,1,77747,DD2513,RAGU
14840,1,40547,DD2514,RAGU
14841,1,48092,CS5835,FAVA
14841,1,48100,CS5836,FAVA
14842,1,81313,SP687,SILV
14842,1,36346,SP688,SILV
14842,1,81309,SP689,SILV
14843,1,77746,DD2510A,RAGU
14843,1,40539,DD2510,RAGU
14843,1,40541,DD2511,RAGU
14843,1,40544,DD2512,RAGU
14844,2,49587,CS5434A,FAVA
14844,2,74151,CS5435,FAVA
14845,1,36344,SP692,SILV
14845,1,36345,SP691,SILV
14845,1,81305,SP690,SILV
14846,1,41998,SC305,RIZZ
14846,1,42001,SC306,RIZZ
14847,1,81321,SP685A,SILV
14847,1,36493,SP682,SILV
14847,1,36494,SP685,SILV
14847,1,81317,SP686,SILV
14847,1,81376,SP684,SILV
14847,1,81372,SP683,SILV
14848,2,48195,CS5300,FAVA
14849,1,42006,SC308,RIZZ
14849,1,42004,SC307,RIZZ
14850,1,36348,SP661,SILV
14850,1,36349,SP660,SILV
14851,2,74160,CS5303,FAVA
14851,2,48199,CS5301,FAVA
14851,2,78700,CS5302,FAVA
14852,1,42009,SC309,RIZZ
14852,1,42012,SC310,RIZZ
14853,1,81329,SP659,SILV
14853,1,36350,SP658A,SILV
14853,1,81333,SP658,SILV
14854,2,48207,CS5304,FAVA
14854,2,48219,CS5305,FAVA
14855,1,42019,SC312,RIZZ
14855,1,42016,SC311,RIZZ
14857,1,48211,CS5325,FAVA
14857,1,80227,CS5327,FAVA
14857,1,48203,CS5326,FAVA
14858,1,42022,SC312A,RIZZ
14858,1,42028,SC314,RIZZ
14858,1,42025,SC313,RIZZ
14859,1,48215,CS5324,FAVA
14859,1,48277,CS5323,FAVA
14860,2,82348,SP952B,SILV
14860,2,82352,SP953,SILV
14860,2,80620,SP953A,SILV
14860,2,36242,SP952,SILV
14860,2,36243,SP954,SILV
14861,1,40863,SC318,RIZZ
14861,1,75457,SC317,RIZZ
14862,1,56209,SM511A,MARC
14862,1,56211,SM512,MARC
14862,1,56207,SM511,MARC
14864,1,82301,SP951,SILV
14864,1,36180,SP950,SILV
14865,1,56205,SM502,MARC
14866,1,36179,SP951A,SILV
14866,1,82344,SP952A,SILV
14867,1,42408,DD2240,NICO
14867,1,42409,DD2239,NICO
14868,1,56306,SM600,MARC
14868,1,74077,SM600A,MARC
14869,3,36246,SP963,SILV
14869,3,36249,SP963A,SILV
14871,1,42411,DD2237,NICO
14871,1,42410,DD2238,NICO
14872,2,36241,SP962,SILV
14873,2,56239,SM592A,MARC
14873,2,56300,SM593,MARC
14873,2,75245,SM592,MARC
14874,1,42413,DD2234,NICO
14874,1,42412,DD2235,NICO
14875,2,36240,SP961,SILV
14875,2,36239,SP960,SILV
14875,2,36238,SP959,SILV
14876,2,56241,SM592B,MARC
14876,2,81170,SM592C,MARC
14876,2,56297,SM594,MARC
14876,2,56291,SM596,MARC
14876,2,56294,SM595,MARC
14878,2,56243,SM597B,MARC
14878,2,74468,SM597A,MARC
14878,2,56866,SM597C,MARC
14878,2,56285,SM597,MARC
14879,2,82340,SP958,SILV
14879,2,82336,SP957,SILV
14880,1,42414,DD2232,NICO
14880,1,42415,DD2231,NICO
14881,1,56644,SM571,MARC
14881,1,56645,SM570,MARC
14881,1,79271,SM565,MARC
14881,1,56643,SM572,MARC
14882,3,36183,SP947,SILV
14882,3,36181,SP949,SILV
14882,3,36182,SP948,SILV
14883,1,42416,DD2230,NICO
14884,1,56647,SM568,MARC
14884,1,56652,SM566,MARC
14884,1,56646,SM569,MARC
14884,1,79226,SM567,MARC
14885,1,36184,SP946,SILV
14886,1,67417,SM4934,
14887,2,36168,SP909,SILV
14887,2,74631,SP903,SILV
14887,2,74679,SP904,SILV
14887,2,74685,SP907,SILV
14887,2,82278,SP908,SILV
14887,2,74681,SP905,SILV
14887,2,74683,SP906,SILV
14889,2,79239,SM563A,MARC
14889,2,76488,SM562,MARC
14889,2,56654,SM561,MARC
14890,1,36167,SP910,SILV
14891,1,41914,SC343,MAGG
14891,1,82716,SC344,MAGG
14892,1,76626,SM586,MARC
14892,1,76630,SM585,MARC
14892,1,76614,SM589,MARC
14892,1,81082,SM583A,MARC
14892,1,56650,SM584A,MARC
14892,1,76618,SM588,MARC
14892,1,76622,SM587,MARC
14892,1,56648,SM583,MARC
14893,2,36172,SP899,SILV
14893,2,82283,SP899A,SILV
14894,1,41917,SC342,MAGG
14894,1,41921,SC341,MAGG
14895,2,56414,SM712,MARC
14895,2,56649,SM582,MARC
14896,2,75874,SP902B,SILV
14896,2,36169,SP902A,SILV
14896,2,36170,SP902,SILV
14896,2,36171,SP900,SILV
14897,1,41924,SC340,MAGG
14897,1,41927,SC339,MAGG
14898,1,48558,CS5593,FAVA
14898,1,75108,CS5567,FAVA
14898,1,48550,CS5597,FAVA
14899,2,36318,SP800,SILV
14899,2,75063,SP799,SILV
14899,2,82393,SP801A,SILV
14900,1,41930,SC338,MAGG
14900,1,41931,SC337,MAGG
14901,1,48781,CS5568,FAVA
14901,1,48562,CS5592,FAVA
14901,1,78831,CS5592A,FAVA
14902,2,36317,SP802,SILV
14902,2,82401,SP801,SILV
14903,1,42095,SC335,MAGG
14903,1,78624,SC336,MAGG
14904,3,48589,CS5540,FAVA
14904,3,48585,CS5542,FAVA
14904,3,78744,CS5539,FAVA
14904,3,75107,CS5541,FAVA
14905,2,79568,SP467,SILV
14905,2,36313,SP805,SILV
14905,2,36316,SP803,SILV
14905,2,82397,SP804,SILV
14906,1,65992,SC333,MAGG
14906,1,42098,SC334,MAGG
14907,2,48573,CS5545,FAVA
14907,2,48577,CS5544,FAVA
14907,2,48581,CS5543,FAVA
14907,2,78729,CS5550,FAVA
14908,2,79566,SP466,SILV
14908,2,36310,SP464,SILV
14908,2,79565,SP465A,SILV
14908,2,36311,SP465,SILV
14910,2,49699,CS5760,FAVA
14910,2,80792,CS5759,FAVA
14911,1,36396,SP857,SILV
14911,1,80531,SP858,SILV
14911,1,80526,SP856,SILV
14911,1,74656,SP856A,SILV
14911,1,80510,SP861A,SILV
14912,1,41844,SC352,MAGG
14913,2,49687,CS5756,FAVA
14913,2,80780,CS5755,FAVA
14915,1,41841,SC351,MAGG
14916,2,80784,CS5757,FAVA
14916,2,49691,CS5758,FAVA
14917,1,37766,SP1583,CASS
14917,1,37767,SP1582,CASS
14917,1,82279,SP1579,CASS
14917,1,37768,SP1581,CASS
14917,1,37769,SP1580,CASS
14917,1,37770,SP1578,CASS
14918,1,41838,SC349,MAGG
14918,1,73552,SC350,MAGG
14919,2,49707,CS5761,FAVA
14920,2,37788,SP1555,CASS
14921,1,72532,SC348,MAGG
14921,1,40868,SC347,MAGG
14922,2,80800,CS5762,FAVA
14923,2,37786,SP1552,CASS
14923,2,37787,SP1554,CASS
14923,2,37785,SP1553,CASS
14924,2,49715,CS5763,FAVA
14925,1,73014,SC346,MAGG
14925,1,41835,SC345,MAGG
14926,1,37765,SP1584,CASS
14926,1,37764,SP1585,CASS
14927,2,49722,CS5764A,FAVA
14927,2,49718,CS5764,FAVA
14927,2,49726,CS5765,FAVA
14928,1,41832,SC332,MAGG
14928,1,41829,SC331,MAGG
14930,2,49563,CS5753,FAVA
14930,2,49567,CS5754,FAVA
14931,1,41823,SC329,MAGG
14931,1,41826,SC330,MAGG
14932,1,80534,SP859,SILV
14932,1,36397,SP860,SILV
14933,2,81237,CS5752,FAVA
14934,1,41799,SC364,MAGG
14935,1,37794,SP1559,CASS
14935,1,37783,SP1561,CASS
14935,1,37784,SP1560,CASS
14935,1,37793,SP1559A,CASS
14935,1,76980,SP1562,CASS
14936,1,49703,CS5733,FAVA
14936,1,80796,CS5734,FAVA
14937,1,41805,SC363,MAGG
14937,1,41802,SC363A,MAGG
14938,1,36149,SP932,SILV
14939,1,49711,CS5731,FAVA
14940,1,41808,SC362,MAGG
14941,1,36148,SP933,SILV
14942,1,78661,CS5730,FAVA
14942,1,49677,CS5728,FAVA
14942,1,83361,CS5729,FAVA
14943,1,41811,SC361,MAGG
14945,1,79284,CS5740,FAVA
14945,1,67071,CS5741,FAVA
14946,1,80991,SC360,MAGG
14948,1,49558,CS5739,FAVA
14949,1,41789,SC365B,MAGG
14950,2,39821,SP1319,SILV
14950,2,39823,SP1320,SILV
14950,2,39825,SP1321,SILV
14950,2,73032,SP1320A,SILV
14951,1,41792,SC365A,MAGG
14952,1,36421,SP324,SILV
14952,1,36422,SP323,SILV
14952,1,75415,SP312A,SILV
14952,1,75411,SP312B,SILV
14952,1,36423,SP322,SILV
14952,1,36424,SP321,SILV
14952,1,36433,SP312C,SILV
14952,1,77921,SP312D,SILV
14952,1,36425,SP319A,SILV
14953,1,49571,CS5738,FAVA
14953,1,49685,CS5737,FAVA
14954,1,41795,SC365,MAGG
14955,1,37736,SP1623A,CASS
14955,1,37735,SP1624,CASS
14955,1,37737,SP1623,CASS
14955,1,76945,SP1625,CASS
14955,1,76949,SP1622,CASS
14955,1,76952,SP1621,CASS
14956,1,37614,SP1659,CASS
14956,1,37615,SP1658,CASS
14956,1,74768,SP1660,CASS
14957,1,79314,CS5703,FAVA
14958,1,41776,SC368,MAGG
14959,1,81507,SP1692,CASS
14959,1,76879,SP1691,CASS
14959,1,37613,SP1693,CASS
14960,1,67091,CS5709,FAVA
14961,1,41782,SC367,MAGG
14962,1,81499,SP1696,CASS
14962,1,81503,SP1694,CASS
14962,1,37593,SP1690A,CASS
14962,1,37612,SP1695,CASS
14963,2,44371,CS5612,FAVA
14963,2,44386,CS5608,FAVA
14963,2,44376,CS5611,FAVA
14963,2,44382,CS5609,FAVA
14963,2,67079,CS5613,
14963,2,80770,CS5610,FAVA
14964,1,41786,SC366,MAGG
14965,1,37611,SP1698,CASS
14965,1,76883,SP1690,CASS
14965,1,81495,SP1697,CASS
14965,1,37610,SP1699,CASS
14967,1,41770,SC370,MAGG
14968,1,37616,SP1657,CASS
14968,1,37617,SP1656,CASS
14968,1,37619,SP1654A,CASS
14968,1,75296,SP1662,CASS
14968,1,73598,SP1663,CASS
14968,1,37618,SP1655,CASS
14969,1,77441,SM4798,BORT
14969,1,55226,SM4796,BORT
14969,1,55227,SM4797,BORT
14970,1,41773,SC369,MAGG
14971,1,37579,SP1628,CASS
14971,1,37581,SP1630,CASS
14971,1,37578,SP1627,CASS
14971,1,37577,SP1779,CASS
14971,1,37580,SP1629,CASS
14971,1,76842,SP1780,CASS
14971,1,37576,SP1778,CASS
14972,1,55222,SM4809,BORT
14972,1,71579,SM4799A,BORT
14973,1,78013,SC375,MAGG
14973,1,41756,SC376,MAGG
14973,1,67323,SC374,MAGG
14973,1,80042,SC375A,MAGG
14973,1,78015,SC373,MAGG
14973,1,41759,SC375B,MAGG
14974,1,37626,SP1645,CASS
14974,1,37628,SP1642,CASS
14974,1,37627,SP1644,CASS
14974,1,73610,SP1643,CASS
14975,1,56855,SM5030,BORT
14976,1,41765,SC372,MAGG
14976,1,41767,SC371,MAGG
14977,1,37629,SP1641,CASS
14977,1,37630,SP1640,CASS
14977,1,73606,SP1647,CASS
14977,1,76907,SP1639,CASS
14977,1,73608,SP1646,CASS
14978,1,41705,SC397A,MAGG
14978,1,78011,SC397,MAGG
14979,1,73604,SP1649,CASS
14979,1,73882,SP1637,CASS
14979,1,73883,SP1636,CASS
14979,1,73612,SP1638,CASS
14979,1,37625,SP1648,CASS
14979,1,37624,SP1650,CASS
14980,1,41708,SC398,MAGG
14981,1,37623,SP1651,CASS
14981,1,37622,SP1652,CASS
14982,2,41715,SC404,MAGG
14982,2,41711,SC403,MAGG
14983,1,37594,SP1689,CASS
14984,1,41718,SC405,MAGG
14985,1,37596,SP1687,CASS
14985,1,37595,SP1688,CASS
14986,1,40688,SC406,MAGG
14987,1,37620,SP1654,CASS
14987,1,75295,SP1664,CASS
14987,1,37621,SP1653,CASS
14988,1,40692,SC407,MAGG
14989,1,76895,SP1704,CASS
14989,1,76903,SP1703,CASS
14989,1,37607,SP1705,CASS
14989,1,75775,SP1702,CASS
14989,1,37606,SP1706,CASS
14989,1,37609,SP1700,CASS
14989,1,37608,SP1701,CASS
14991,1,40696,SC408,MAGG
14992,1,40783,SC409,MAGG
14993,1,40854,SC410,MAGG
14994,1,40858,SC411,MAGG
14994,1,40862,SC412,MAGG
14996,1,40866,SC413,MAGG
14997,1,42057,SC414,MAGG
14998,1,78024,SC360B,MAGG
14999,2,78898,SC420D,MAGG
15002,1,37548,SP1837,CASS
15003,1,76073,SP1839,CASS
15003,1,37547,SP1838,CASS
15004,1,37824,SP1517A,CASS
15004,1,37827,SP1516C,CASS
15004,1,37823,SP1517,CASS
15004,1,37828,SP1516D,CASS
15005,1,37822,SP1518B,CASS
15005,1,76999,SP1518,CASS
15005,1,37821,SP1518C,CASS
15006,2,37814,SP1524,CASS
15006,2,37813,SP1525,CASS
15006,2,37810,SP1528,CASS
15006,2,37809,SP1529,CASS
15006,2,37811,SP1527,CASS
15006,2,37812,SP1526,CASS
15006,2,37819,SP1519A,CASS
15006,2,37817,SP1520,CASS
15006,2,37820,SP1519,CASS
15006,2,37815,SP1522,CASS
15006,2,37816,SP1521,CASS
15007,1,37689,SP1907,CASS
15007,1,76130,SP1906,CASS
15007,1,76114,SP1923,CASS
15008,1,74772,SP1921,CASS
15008,1,37688,SP1908,CASS
15008,1,37676,SP1922,CASS
15008,1,37687,SP1909,CASS
15009,1,37674,SP1925,CASS
15009,1,37673,SP1926,CASS
15009,1,37675,SP1924,CASS
15010,1,37672,SP1927,CASS
15010,1,76110,SP1928,CASS
15011,1,70591,SP1931A,CASS
15011,1,74770,SP1930,CASS
15011,1,37671,SP1929,CASS
15011,1,37670,SP1931,CASS
15012,1,37680,SP1914,CASS
15012,1,76126,SP1918,CASS
15012,1,37682,SP1917,CASS
15012,1,37679,SP1913,CASS
15013,1,37681,SP1916,CASS
15014,1,76122,SP1915B,CASS
15014,1,74774,SP1915,CASS
15014,1,76118,SP1915A,CASS
15015,1,37677,SP1910,CASS
15015,1,37678,SP1911,CASS
15015,1,73617,SP1912,CASS
15015,1,37684,SP1920,CASS
15015,1,37683,SP1919,CASS
15016,1,37691,SP1903,CASS
15017,1,75297,SP1904,CASS
15018,2,77121,SC2305A,2TOR
15018,2,74712,SC2306,2TOR
15018,2,37491,SC2314,2TOR
15019,1,37493,SC2286,2TOR
15019,1,37495,SC2287,2TOR
15020,1,37497,SC2289,2TOR
15020,1,37496,SC2288,2TOR
15020,1,37500,SC2289A,2TOR
15021,1,37874,SP1501,CASS
15021,1,77027,SP1501A,CASS
15023,1,37839,SP1512,CASS
15025,1,37461,SC2317,2TOR
15025,1,37472,SC2316,2TOR
15026,2,76137,SP1874,CASS
15026,2,37719,SP1873,CASS
15026,2,37718,SP1889C,CASS
15027,1,37456,SC2270,2TOR
15027,1,37473,SC2326,2TOR
15027,1,72730,SC2270A,2TOR
15028,1,37471,SC2325,2TOR
15028,1,37470,SC2324,2TOR
15029,1,37469,SC2323,2TOR
15029,1,37468,SC2322,2TOR
15030,1,35008,SC2291,2TOR
15030,1,35001,SC2290,2TOR
15031,1,35010,SC2292,2TOR
15032,1,35526,SC2293,2TOR
15032,1,35030,SC2294,2TOR
15032,1,35524,SC2293A,2TOR
15033,1,35021,SC2295,2TOR
15033,1,77125,SC2296,2TOR
15036,1,37873,SP1502,CASS
15036,1,73620,SP1509,CASS
15036,1,77023,SP1502A,CASS
15036,1,37871,SP1509A,CASS
15036,1,77016,SP1509B,CASS
15037,1,37465,SC2319,2TOR
15037,1,37466,SC2320,2TOR
15037,1,37467,SC2321,2TOR
15038,1,37721,SP1871A,CASS
15038,1,76141,SP1872,CASS
15038,1,37722,SP1870,CASS
15038,1,37720,SP1871,CASS
15039,2,37480,SC2284,2TOR
15039,2,37481,SC2283,2TOR
15040,3,37479,SC2309,2TOR
15041,2,37499,SC2307,2TOR
15043,1,77117,SC2313,2TOR
15044,1,35093,SP2170,POLO
15044,1,35092,SP2171,POLO
15045,1,75995,SP1956A,POLO
15045,1,75999,SP1956,POLO
15045,1,35094,SP2169,POLO
15046,3,77185,SP2166B,POLO
15046,3,35133,SP2167A,POLO
15046,3,35134,SP2167,POLO
15046,3,77181,SP2166A,POLO
15046,3,35138,SP2166,POLO
15046,3,35137,SP2168,POLO
15046,3,35083,SP2168A,POLO
15047,2,35073,SP2190A,POLO
15047,2,35074,SP2190,POLO
15047,2,35075,SP2189,POLO
15047,2,77140,SP2192,POLO
15047,2,35069,SP2193,POLO
15047,2,35071,SP2191,POLO
15048,1,39853,SP1481,MELO
15048,1,39852,SP1480,MELO
15049,1,39851,SP1479,MELO
15051,1,39855,SP1483,MELO
15051,1,39854,SP1482,MELO
15052,1,39856,SP1484,MELO
15052,1,39857,SP1485,MELO
15052,1,39955,SP1485A,MELO
15053,1,39954,SP1493,MELO
15053,1,39953,SP1494,MELO
15054,3,75749,SP1467,MELO
15054,3,84043,SP1465B,MELO
15054,3,84038,SP1465,MELO
15054,3,75745,SP1469,MELO
15054,3,42851,SP1463,MELO
15054,3,39873,SP1466,MELO
15054,3,42850,SP1464,MELO
15054,3,39872,SP1466A,MELO
15054,3,39870,SP1470,MELO
15054,3,39871,SP1468,MELO
15055,3,39882,SP1345A,MELO
15055,3,39883,SP1345,MELO
15055,3,73557,SP1346,MELO
15055,3,75760,SP1347,MELO
15055,3,39881,SP1345B,MELO
15055,3,39880,SP1345C,MELO
15056,2,65912,SP1393,MELO
15056,2,65914,SP1398,MELO
15057,2,65915,SP1397,MELO
15058,2,39879,SP1396,MELO
15058,2,75753,SP1394,MELO
15059,1,74852,SP1968,POLO
15059,1,74854,SP1967,POLO
15060,1,76969,SP1964,POLO
15060,1,74850,SP1965,POLO
15060,1,35099,SP1963,POLO
15060,1,42856,SP1966,POLO
15061,1,65918,SP1960A,POLO
15061,1,72732,SP1962,POLO
15061,1,35098,SP1961,POLO
15062,1,35096,SP1959,POLO
15062,1,83180,SP1957A,POLO
15062,1,35097,SP1960,POLO
15062,1,76004,SP1958,POLO
15063,1,77414,SP2113,POLO
15063,1,39159,SP2114,POLO
15063,1,83360,SP2112,POLO
15064,1,35101,SP2120,POLO
15064,1,35102,SP2121,POLO
15064,1,35104,SP2123,POLO
15064,1,35103,SP2122,POLO
15065,1,35129,SP2152,POLO
15066,1,73909,SP2150,POLO
15066,1,35128,SP2151,POLO
15067,2,35113,SP2131,POLO
15067,2,35112,SP2131B,POLO
15067,2,73905,SP2130A,POLO
15068,1,77152,SP2132,POLO
15069,1,73906,SP2134,POLO
15069,1,35114,SP2133,POLO
15070,1,35120,SP2142A,POLO
15070,1,73908,SP2143,POLO
15070,1,74741,SP2141,POLO
15070,1,35119,SP2142,POLO
15071,1,35118,SP2140,POLO
15071,1,73907,SP2139,POLO
15072,1,35117,SP2138,POLO
15072,1,35121,SP2138A,POLO
15073,1,35116,SP2137,POLO
15073,1,75272,SP2144,POLO
15074,1,77173,SP2153,POLO
15075,1,77164,SP2145A,POLO
15075,1,77156,SP2144B,POLO
15075,1,35122,SP2144C,POLO
15075,1,35123,SP2145,POLO
15075,1,77160,SP2144A,POLO
15076,1,35124,SP2146,POLO
15076,1,77168,SP2148,POLO
15076,1,35126,SP2147,POLO
15076,1,35125,SP2146A,POLO
15078,1,35292,SP2331,BOLD
15079,1,35291,SP2332A,BOLD
15080,3,35320,SP2293,BOLD
15081,2,35319,SP2294,BOLD
15081,2,35434,SP2284,BOLD
15082,1,35317,SP2296,BOLD
15085,2,35344,SP2204,BOLD
15085,2,35343,SP2205,BOLD
15085,2,35345,SP2203,BOLD
15086,2,35342,SP2205A,BOLD
15086,2,35341,SP2308,BOLD
15086,2,81395,SP2307,BOLD
15087,2,77261,SP2213,BOLD
15087,2,35360,SP2212,BOLD
15088,2,35385,SP2212B,BOLD
15088,2,35361,SP2212A,BOLD
15089,1,35387,SP2215A,BOLD
15089,1,35388,SP2215,BOLD
15089,1,35389,SP2216,BOLD
15090,1,35381,SP2218,BOLD
15090,1,35382,SP2219,BOLD
15090,1,35380,SP2217,BOLD
15092,2,35399,SP2267A,BOLD
15093,4,35400,SP2268,BOLD
15093,4,35396,SP2266,BOLD
15093,4,35395,SP2265,BOLD
15093,4,35394,SP2264,BOLD
15094,2,75922,SC2005,MOCE
15095,3,37114,SC2129,MATE
15095,3,37112,SC2130,MATE
15096,1,37047,SC2147A,MATE
15096,1,77003,SC2147,MATE
15096,1,37048,SC2146,MATE
